Time (Seconds),Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Position
6.915,-33.946724,-0.21593,-16.973253,16.800489,6.52891,-20.363935,-0.06557,0.046555,-33.946518,33.932133,1.56246,-0.420712,-1.862019,-3.477905,23.762543,-32.266483,47.667099,-71.232712,-27.161068,37.335701,-3.070894,-10.022114,Left
6.93,-33.946846,-0.218662,-16.973253,16.806187,6.50163,-20.36574,-0.070542,0.046664,-33.946507,33.934387,1.408522,-0.344105,-1.857511,-3.472591,23.762529,-32.270718,47.674202,-71.241142,-27.109663,37.338226,-3.058135,-10.05005,Left
6.945,-33.946575,-0.225697,-16.973253,16.810133,6.501056,-20.366886,-0.071676,0.046404,-33.946518,33.933952,1.282136,-0.320923,-1.859218,-3.471348,23.762543,-32.268738,47.696617,-71.253639,-27.086222,37.339825,-3.074009,-10.072972,Left
6.96,-33.946587,-0.231858,-16.973238,16.808372,6.509607,-20.367392,-0.071703,0.046227,-33.946491,33.935303,1.174,-0.294286,-1.859205,-3.471853,23.762529,-32.271427,47.703476,-71.256821,-27.082615,37.340523,-3.067848,-10.095334,Left
6.975,-33.946449,-0.236338,-16.973238,16.792526,6.587964,-19.737799,-0.061267,0.040462,-33.946507,33.930248,1.048216,-0.138503,-1.607635,-3.156982,23.447588,-31.542511,47.082912,-69.527039,-26.712364,36.459126,-2.781567,-9.357974,Left
6.99,-33.946411,-0.252512,-16.973238,16.771051,6.580764,-19.210987,-0.057838,0.044683,-33.946518,33.935837,1.025034,-0.314899,-1.414478,-2.888173,23.184107,-30.966057,46.545349,-68.081917,-26.405649,35.753075,-2.491079,-8.780495,Left
7.005,-33.946507,-0.251119,-16.973238,16.790039,6.611746,-18.559168,-0.052155,0.048248,-33.946507,33.932598,0.979012,-0.13991,-1.141393,-2.558234,22.858171,-30.214708,45.89043,-66.283325,-25.95767,34.835373,-2.145035,-8.019831,Left
7.02,-33.946354,-0.261665,-16.973253,16.787745,6.603946,-17.916037,-0.04986,0.051404,-33.946491,33.934647,1.005144,-0.280953,-0.905437,-2.231805,22.536579,-29.507715,45.242424,-64.521851,-25.601366,33.972748,-1.731603,-7.320037,Left
7.035,-33.946545,-0.255722,-16.973253,16.814779,6.615735,-17.246843,-0.047033,0.053781,-33.946507,33.932518,1.007781,-0.088792,-0.62917,-1.891881,22.201967,-28.738363,44.572914,-62.674034,-25.122528,33.030277,-1.402224,-6.547064,Left
7.05,-33.946327,-0.262621,-16.973253,16.809479,6.601432,-16.576693,-0.047087,0.054519,-33.946491,33.93372,1.063119,-0.21078,-0.382777,-1.554087,21.866892,-28.000607,43.897491,-60.838448,-24.764162,32.131107,-0.945517,-5.812587,Left
7.065,-33.946587,-0.255668,-16.973253,16.828985,6.611869,-15.900817,-0.04594,0.055038,-33.946507,33.932529,1.083596,-0.022772,-0.107644,-1.211484,21.528934,-27.224001,43.223392,-58.971252,-24.282457,31.179363,-0.597396,-5.029778,Left
7.08,-33.946327,-0.262525,-16.973253,16.816309,6.60049,-15.22411,-0.045749,0.054546,-33.946491,33.93372,1.149985,-0.149417,0.138626,-0.872885,21.190594,-26.478308,42.544537,-57.1175,-23.905663,30.27129,-0.134609,-4.28022,Left
7.095,-33.946613,-0.255722,-16.973253,16.831909,6.609096,-14.546077,-0.045311,0.054232,-33.946507,33.932598,1.171924,0.026925,0.414169,-0.530733,20.851583,-25.699816,41.869442,-55.242611,-23.425924,29.316566,0.277114,-3.490896,Left
7.11,-33.946342,-0.257853,-16.973293,16.833508,6.585176,-13.867729,-0.046814,0.052715,-33.946507,33.932339,1.237302,-0.086265,0.65757,-0.193349,20.512411,-24.944302,41.185577,-53.401218,-23.041302,28.406265,0.724369,-2.718661,Left
7.125,-33.946545,-0.245709,-16.973267,16.858355,6.595217,-13.189054,-0.046978,0.052934,-33.946518,33.930946,1.236319,-0.001202,0.93575,0.15189,20.173073,-24.150717,40.496628,-51.548599,-22.573435,27.450626,1.092844,-1.899271,Left
7.14,-33.946491,-0.240805,-16.973267,16.846594,6.586351,-12.510283,-0.047361,0.051418,-33.946507,33.933567,1.206334,-0.010614,1.180953,0.488673,19.833681,-23.396431,39.815647,-49.702713,-22.17272,26.539753,1.547393,-1.139754,Left
7.155,-33.946449,-0.238797,-16.973253,16.854504,6.582103,-11.831418,-0.047265,0.050407,-33.946518,33.931873,1.134016,0.001257,1.459229,0.836234,19.494247,-22.605618,39.131546,-47.842552,-21.715549,25.583881,1.955237,-0.317986,Left
7.17,-33.946438,-0.2378,-16.973253,16.845623,6.587663,-11.152538,-0.046514,0.047005,-33.946507,33.933323,1.053242,0.057674,1.69987,1.173713,19.1548,-21.857042,38.454811,-45.982529,-21.324957,24.672842,2.399746,0.450219,Left
7.185,-33.946342,-0.240518,-16.973253,16.843206,6.552774,-10.473618,-0.050475,0.044478,-33.946518,33.931534,0.938427,0.047948,1.977531,1.517531,18.815355,-21.069372,37.766384,-44.123486,-20.861721,23.716904,2.804544,1.254446,Left
7.2,-33.946438,-0.238947,-16.973238,16.835815,6.541846,-9.79471,-0.052005,0.041295,-33.946507,33.934715,0.816891,0.095049,2.222216,1.858139,18.475895,-20.320702,37.072411,-42.260811,-20.481319,22.805824,3.237004,2.031913,Left
7.215,-33.946312,-0.243824,-16.973267,16.826963,6.560219,-9.115775,-0.051664,0.039301,-33.946507,33.931438,0.693797,0.10707,2.501133,2.206793,18.136448,-19.534424,36.380142,-40.392933,-20.031183,21.849871,3.633469,2.774382,Left
7.23,-33.946369,-0.251993,-16.973267,16.818275,6.614997,-8.436854,-0.040599,0.042866,-33.946518,33.934673,0.613365,0.009945,2.753864,2.565597,17.796959,-18.783075,35.676754,-38.543755,-19.657011,20.938833,4.104848,3.405068,Left
7.245,-33.946354,-0.261091,-16.973267,16.803905,6.625393,-7.75792,-0.036405,0.044082,-33.946507,33.935127,0.5377,0.022458,3.043573,2.929058,17.457514,-18.001497,34.97987,-36.662434,-19.226654,19.982922,4.544726,4.019471,Left
7.26,-33.946301,-0.270544,-16.973253,16.831553,6.572732,-7.079,-0.040421,0.04023,-33.946491,33.938896,0.469425,-0.067578,3.289365,3.276469,17.118038,-17.259806,34.29483,-34.806919,-18.830435,19.071787,4.95477,4.812046,Left
7.275,-33.946449,-0.265612,-16.973267,16.852112,6.425897,-7.029945,-0.065734,0.036214,-33.946518,33.942982,0.429537,-0.074476,3.320551,3.302451,17.093519,-17.209318,34.231541,-34.655178,-18.800737,18.997639,5.000026,4.945781,Left
7.29,-33.94619,-0.263891,-16.97328,16.864489,7.429443,-6.877987,-0.078342,0.030695,-33.94656,33.930931,0.369541,-0.083479,3.998338,2.789408,17.962345,-17.024834,36.438335,-34.248947,-20.244352,18.79287,6.132253,4.995505,Left
7.305,-33.946491,-0.261378,-16.973253,16.837017,8.605232,-6.850939,-0.081334,0.023291,-33.946533,33.935932,0.2172,-0.030913,4.5481,2.269248,18.739265,-16.990929,38.625145,-34.184277,-21.590748,18.754799,7.086499,4.685455,Left
7.32,-33.946449,-0.255067,-16.973238,16.824068,9.863517,-6.81519,-0.08494,0.013483,-33.946545,33.93454,0.189142,-0.034014,5.206244,1.662386,19.699236,-16.948172,41.175468,-34.078835,-23.168959,18.706413,8.2399,4.468378,Left
7.335,-33.946682,-0.247868,-16.973225,16.811623,11.157811,-6.805478,-0.089066,0.003688,-33.946545,33.935905,0.089653,0.063398,5.846888,1.017821,20.659138,-16.93051,43.769436,-34.06192,-24.788246,18.692957,9.376976,4.063143,Left
7.35,-33.946655,-0.250613,-16.973238,16.749332,12.527004,-6.796708,-0.088437,-0.002268,-33.946533,33.937134,0.006926,0.14342,6.510359,0.37704,21.658571,-16.933651,46.404034,-33.991817,-26.469702,18.680841,10.551427,3.462469,Left
7.365,-33.94664,-0.252594,-16.973225,16.777882,13.859233,-6.793662,-0.088588,-0.005519,-33.946545,33.936642,-0.05889,0.06654,7.172409,-0.293958,22.662294,-16.925386,49.060253,-34.013988,-28.153727,18.676702,11.728978,3.027071,Left
7.38,-33.946682,-0.240696,-16.973225,16.83359,15.226391,-6.791435,-0.0905,-0.008825,-33.946545,33.932259,-0.041487,0.186191,7.837328,-0.957948,23.675007,-16.918707,51.754818,-34.010311,-29.832367,18.673573,12.907008,2.484195,Left
7.395,-33.946301,-0.25157,-16.973267,16.805954,16.62356,-6.790547,-0.085541,-0.007035,-33.946518,33.934185,-0.088014,0.021597,8.507165,-1.627388,24.689617,-16.915865,54.442604,-34.022633,-31.538425,18.672358,14.097251,1.849643,Left
7.41,-33.946682,-0.241638,-16.973225,16.814655,18.029226,-6.789959,-0.07852,-0.004303,-33.946533,33.93652,0.01519,0.158788,9.179461,-2.289466,25.70636,-16.916822,57.158218,-34.008263,-33.222504,18.671402,15.282562,1.204422,Left
7.425,-33.946342,-0.253578,-16.973253,16.789261,19.405333,-6.7897,-0.072755,-0.001079,-33.946533,33.938473,0.178487,-0.039369,9.854584,-2.953524,26.723772,-16.919922,59.879765,-33.999508,-34.911556,18.671129,16.465441,0.500844,Left
7.44,-33.946301,-0.266623,-16.973238,16.768797,19.879129,-6.78955,-0.045612,0.00515,-33.946518,33.940685,0.262894,-0.072236,9.922585,-3.008015,26.796881,-16.926834,60.165565,-33.987637,-34.993042,18.670801,16.526831,-0.015832,Left
7.455,-33.946381,-0.2637,-16.973238,16.756968,19.928185,-6.789468,-0.05501,0.004166,-33.946507,33.939251,0.37939,0.080077,10.033808,-3.700091,25.985264,-16.945004,58.0462,-33.973278,-33.392345,18.670979,16.04212,-0.866246,Left
7.47,-33.946602,-0.2431,-16.973253,16.795832,19.993876,-6.789427,-0.061362,0.010969,-33.946518,33.934948,0.894987,0.096579,10.075062,-4.175417,25.124701,-16.949675,55.464909,-33.965916,-31.804831,18.670937,15.60037,-1.830354,Left
7.485,-33.946671,-0.248578,-16.973253,16.796146,20.089705,-6.789399,-0.057251,0.023154,-33.946507,33.937572,0.879865,0.226735,10.1098,-4.773769,24.10774,-16.967487,52.497871,-33.948826,-29.823174,18.670815,15.080074,-2.957608,Left
7.5,-33.947407,-0.223593,-16.97328,16.813808,20.209465,-6.789399,-0.054573,0.029288,-33.946491,33.940739,1.173331,0.271828,10.13667,-5.340621,23.054825,-16.974646,49.360439,-33.946152,-27.770443,18.670815,14.536104,-4.054182,Left
7.515,-33.946465,-0.255244,-16.973267,16.786228,20.213003,-6.789399,-0.049833,0.036186,-33.946491,33.930332,0.622763,0.367232,10.119076,-5.909056,21.93264,-16.98358,46.133678,-33.939075,-25.630095,18.670801,13.935485,-5.202487,Left
7.53,-33.946587,-0.251952,-16.973253,16.881618,20.236649,-6.789399,-0.038071,0.048877,-33.946476,33.929523,0.964942,0.333423,10.144265,-6.475907,20.835329,-16.970205,42.894489,-33.948486,-23.366692,18.670815,13.429217,-6.181567,Left
7.545,-33.946312,-0.270257,-16.973253,16.808699,20.188276,-6.789386,-0.045311,0.054928,-33.946491,33.936874,0.855905,0.266801,10.139867,-6.533909,20.756468,-16.969728,42.221649,-33.952625,-22.906147,18.670801,13.461429,-6.351393,Left
7.56,-33.946178,-0.275175,-16.97328,16.832058,19.984901,-6.789386,-0.066335,0.04329,-33.946491,33.93581,0.66108,0.181096,9.540723,-7.09867,20.668385,-16.94268,41.719288,-33.977486,-22.553257,18.67091,12.692049,-6.844642,Left
7.575,-33.946518,-0.274601,-16.973267,16.817921,19.911928,-6.789386,-0.083561,0.029493,-33.946476,33.941013,0.496118,0.170003,9.001875,-7.558055,20.756508,-16.940468,41.760609,-33.982513,-22.510296,18.670992,12.059833,-7.431164,Left
7.59,-33.94619,-0.279368,-16.973253,16.794165,19.918224,-6.789386,-0.098478,0.021174,-33.946491,33.94186,0.382736,0.094598,8.356613,-8.062888,20.861706,-16.936657,41.877094,-33.98399,-22.57058,18.670828,11.236262,-8.1787,Left
7.605,-33.946205,-0.281909,-16.973253,16.782936,19.849882,-6.789386,-0.103081,0.011748,-33.946491,33.934937,0.276418,-0.070897,7.706762,-8.580972,21.006834,-16.918924,42.123062,-33.997662,-22.686172,18.671169,10.4303,-8.605165,Left
7.62,-33.946682,-0.272497,-16.973253,16.80135,19.901724,-6.789386,-0.109543,0.010723,-33.946507,33.937393,-0.002964,0.17111,7.042512,-9.103495,21.159981,-16.924662,42.401733,-34.021198,-22.802286,18.670883,9.619092,-9.326528,Left
7.635,-33.945564,-0.295966,-16.973253,16.801022,19.978045,-6.789386,-0.101688,0.015969,-33.946507,33.934349,-0.021884,-0.145169,6.372348,-9.617002,21.322594,-16.898844,42.736767,-34.050816,-22.95923,18.671019,8.747191,-10.039148,Left
7.65,-33.946533,-0.279806,-16.973238,16.838356,20.022289,-6.789399,-0.099652,0.018619,-33.946507,33.938198,-0.075118,0.028714,5.705776,-10.140126,21.487967,-16.913692,43.074123,-34.053684,-23.110437,18.670773,7.891888,-10.783107,Left
7.665,-33.945824,-0.282428,-16.973238,16.828384,20.038982,-6.789386,-0.091128,0.022499,-33.946507,33.936329,-0.000232,-0.119542,5.038781,-10.64642,21.655689,-16.896523,43.425098,-34.062168,-23.270618,18.670868,7.018744,-11.478461,Left
7.68,-33.946507,-0.275325,-16.973253,16.820147,19.992907,-6.789399,-0.098095,0.023086,-33.946518,33.937176,0.10177,-0.189415,4.368384,-11.158658,21.824272,-16.912395,43.757511,-34.054859,-23.455963,18.670801,6.137744,-12.169976,Left
7.695,-33.945808,-0.279669,-16.973253,16.842564,19.999382,-6.789386,-0.100472,0.024302,-33.946507,33.935783,0.332193,-0.46892,3.693575,-11.6764,21.993443,-16.906113,44.104511,-34.059929,-23.640623,18.670786,5.269833,-12.951104,Left
7.71,-33.94656,-0.275038,-16.973238,16.813972,20.025732,-6.789399,-0.097262,0.025736,-33.946507,33.939648,0.337971,-0.199264,3.033383,-12.180099,22.162844,-16.933132,44.449039,-33.999439,-23.766708,18.670759,4.419556,-13.606174,Left
7.725,-33.946083,-0.278617,-16.973253,16.813398,19.930273,-6.789386,-0.115963,0.021515,-33.946507,33.939468,0.479493,-0.215451,2.329108,-12.714356,22.332438,-16.946861,44.815029,-33.980122,-23.97089,18.670732,3.721756,-14.468376,Left
7.74,-33.946381,-0.280625,-16.973238,16.822634,19.897654,-6.789399,-0.122793,0.018906,-33.946507,33.937134,0.477649,-0.094653,1.639519,-13.232617,22.502087,-16.960138,45.131676,-33.955357,-24.15144,18.670746,2.917734,-15.143458,Left
7.755,-33.946438,-0.267894,-16.973238,16.860678,19.89171,-6.789386,-0.133558,0.015764,-33.946491,33.935329,0.526539,-0.023318,0.947866,-13.756179,22.671776,-16.954073,45.44838,-33.978893,-24.377684,18.670786,2.144925,-15.859235,Left
7.77,-33.946629,-0.264164,-16.973211,16.8321,19.963442,-6.789399,-0.130675,0.014685,-33.946476,33.93697,0.53076,-0.017144,0.253154,-14.274194,22.841492,-16.962446,45.76556,-33.960686,-24.569899,18.670786,1.386378,-16.559944,Left
7.785,-33.94664,-0.26079,-16.973253,16.825228,19.940149,-6.789386,-0.130361,0.012936,-33.946491,33.93425,0.467294,-0.052196,-0.441695,-14.805965,23.011208,-16.955671,46.092987,-33.972855,-24.783792,18.670841,0.561646,-17.196804,Left
7.8,-33.946766,-0.258195,-16.973253,16.800148,19.948935,-6.789399,-0.128872,0.013128,-33.946476,33.934689,0.406437,-0.104024,-1.135259,-15.326275,23.180952,-16.954906,46.423046,-33.975273,-24.961786,18.670841,-0.242513,-17.872284,Left
7.815,-33.946697,-0.267429,-16.973238,16.761749,20.001158,-6.789386,-0.123422,0.015177,-33.946507,33.936764,0.364295,-0.201286,-1.831638,-15.845589,23.350668,-16.962324,46.767097,-33.958786,-25.135738,18.670815,-1.089333,-18.608236,Left
7.83,-33.946697,-0.270448,-16.973238,16.768894,19.964617,-6.789399,-0.122288,0.016092,-33.946476,33.934647,0.329133,-0.259042,-2.519903,-16.370161,23.520399,-16.962652,47.101982,-33.956997,-25.304075,18.670841,-1.921127,-19.256039,Left
7.845,-33.946476,-0.275188,-16.973238,16.772417,20.096233,-6.789386,-0.107589,0.020791,-33.946507,33.933952,0.322166,-0.293848,-3.209342,-16.880676,23.690142,-16.966614,47.458832,-33.952477,-25.467413,18.670801,-2.695206,-19.993208,Left
7.86,-33.946438,-0.281827,-16.973225,16.745493,20.079828,-6.789399,-0.099543,0.028427,-33.946507,33.929169,0.307509,-0.354186,-3.275472,-16.933405,23.702396,-16.964127,47.484283,-33.959713,-25.493723,18.670786,-2.948319,-20.071712,Left
7.875,-33.946163,-0.291704,-16.973185,16.718431,19.20059,-8.049146,-0.060106,0.055434,-33.946545,33.933895,0.404743,-0.431135,-3.268778,-15.81324,23.740385,-18.377827,47.60762,-36.598148,-25.627308,20.402964,-3.099308,-19.284794,Left
7.89,-33.946465,-0.284341,-16.973198,16.774754,17.983505,-9.103085,-0.042497,0.061827,-33.946545,33.928925,0.50012,-0.311566,-3.163744,-14.752034,23.747147,-19.577972,47.644356,-39.623989,-25.733681,21.852139,-3.184275,-18.538881,Left
7.905,-33.946232,-0.272907,-16.973171,16.82848,16.626457,-10.406858,-0.047798,0.064859,-33.946518,33.928596,0.504368,0.038782,-3.026102,-13.47248,23.756081,-21.034798,47.685158,-42.911278,-25.897783,23.644817,-3.214847,-17.59939,Left
7.92,-33.946545,-0.269697,-16.973198,16.829094,15.25531,-11.693215,-0.045421,0.062059,-33.946533,33.93148,0.529654,0.178965,-2.8726,-12.173529,23.758512,-22.485788,47.693298,-46.362408,-26.053894,25.413631,-3.236499,-16.659679,Left
7.935,-33.946354,-0.265326,-16.973198,16.845446,13.867101,-13.031646,-0.047743,0.056854,-33.946533,33.932011,0.530965,0.348353,-2.707282,-10.827188,23.760712,-23.991682,47.720211,-49.915882,-26.177179,27.253971,-3.251621,-15.676937,Left
7.95,-33.946301,-0.25534,-16.973185,16.876823,12.491255,-14.371962,-0.051486,0.050393,-33.946518,33.930946,0.438922,0.562015,-2.545379,-9.477119,23.761477,-25.501686,47.726303,-53.533482,-26.341211,29.096907,-3.261648,-14.693362,Left
7.965,-33.945793,-0.279273,-16.973156,16.838261,10.36428,-16.845856,-0.03508,0.061513,-33.946613,33.937202,0.471898,0.356727,-2.229141,-7.057307,23.762024,-28.100491,47.762093,-58.547848,-26.600704,32.014038,-3.249695,-12.704343,Left
7.98,-33.946095,-0.29766,-16.97328,16.792566,9.523606,-16.856401,-0.079135,0.015286,-33.946449,33.930481,0.546224,-0.163815,-2.235316,-6.95051,23.762257,-28.316586,47.705196,-60.983589,-26.690111,32.460938,-3.215462,-12.672255,Left
7.995,-33.945671,-0.290201,-16.972965,16.78097,7.571989,-19.413639,-0.056732,0.039356,-33.946613,33.943649,0.786715,-0.151507,-1.88087,-4.473173,23.762392,-31.005589,47.763405,-66.002861,-26.99131,35.511532,-3.226062,-10.488179,Left
8.01,-33.946766,-0.263235,-16.973267,16.858547,6.985508,-19.506201,-0.081074,0.006434,-33.946476,33.929417,0.892159,0.000574,-1.917808,-4.284318,23.762447,-31.302935,47.695225,-68.464134,-27.066305,36.08926,-3.204329,-10.753956,Left
8.025001,-33.946369,-0.261924,-16.973198,16.833767,6.64684,-20.068584,-0.094366,0.006666,-33.946518,33.938637,0.94844,-0.097521,-1.858194,-3.759118,23.762501,-31.884007,47.692669,-69.834312,-27.159729,36.810692,-3.175287,-10.283259,Left
8.04,-33.946697,-0.269588,-16.973238,16.786188,6.533622,-20.149467,-0.103368,-0.000178,-33.946491,33.934704,1.113266,-0.444782,-1.866322,-3.667552,23.762516,-32.024338,47.65707,-70.497459,-27.177582,37.01363,-3.187677,-10.218154,Left
8.055,-33.946804,-0.258113,-16.973198,16.779316,6.577254,-20.279692,-0.092249,0.00877,-33.946518,33.93671,1.221156,-0.488864,-1.860052,-3.551125,23.762529,-32.161789,47.646839,-70.864922,-27.218359,37.191364,-3.166995,-10.128078,Left
8.070001,-33.946968,-0.245723,-16.973198,16.781939,6.592963,-20.311262,-0.081744,0.018838,-33.946491,33.934319,1.285606,-0.480504,-1.864573,-3.52446,23.762529,-32.208317,47.630093,-71.045593,-27.223413,37.254433,-3.152761,-10.077343,Left
8.085,-33.946941,-0.236256,-16.973225,16.785013,6.59213,-20.342817,-0.073985,0.030162,-33.946507,33.934048,1.311724,-0.440233,-1.863658,-3.495295,23.762529,-32.241253,47.630463,-71.141884,-27.222635,37.299648,-3.112244,-10.043343,Left
8.1,-33.947037,-0.229221,-16.973238,16.7934,6.574453,-20.353048,-0.070501,0.038454,-33.946491,33.93309,1.292272,-0.375647,-1.862483,-3.488915,23.762529,-32.256947,47.633617,-71.19265,-27.18877,37.318161,-3.071277,-10.040487,Left
8.115001,-33.946751,-0.237704,-16.973238,16.756613,6.61497,-19.731077,-0.059573,0.036514,-33.946507,33.929226,1.286111,-0.49956,-1.606447,-3.165779,23.447588,-31.527634,47.002316,-69.488335,-26.823246,36.448101,-2.758386,-9.236315,Left
8.13,-33.947063,-0.231065,-16.973253,16.758949,6.691564,-18.577295,-0.043986,0.034219,-33.946507,33.928474,1.177825,-0.207187,-1.163495,-2.581661,22.869181,-30.251223,45.847031,-66.786819,-26.074425,34.865276,-2.177232,-7.943578,Left
8.145,-33.946766,-0.236256,-16.973225,16.80195,6.560984,-18.66024,-0.051636,0.051746,-33.946507,33.941177,1.09477,-0.162504,-1.16508,-2.594079,22.909616,-30.328896,45.934418,-66.606941,-26.057117,34.976524,-2.112496,-8.1057,Left
8.160001,-33.94701,-0.230601,-16.97328,16.757746,6.66677,-17.160208,-0.041555,0.032143,-33.946507,33.923134,0.997139,0.064969,-0.610059,-1.853153,22.159184,-28.666796,44.429329,-63.588078,-25.195175,32.91449,-1.415584,-6.32384,Left
8.175,-33.946491,-0.255517,-16.973238,16.76664,6.564508,-16.728104,-0.046049,0.044478,-33.946507,33.944866,0.952033,-0.113928,-0.417284,-1.598715,21.942829,-28.144957,43.993221,-61.399837,-24.85301,32.335484,-1.103977,-5.887049,Left
8.190001,-33.946709,-0.251897,-16.973253,16.790449,6.570519,-15.898522,-0.050817,0.038809,-33.946507,33.931274,0.907008,0.081143,-0.092358,-1.195215,21.527924,-27.229601,43.185879,-59.217945,-24.348082,31.176535,-0.615905,-4.949292,Left
8.205,-33.946274,-0.267853,-16.973253,16.811691,6.559099,-15.256607,-0.051431,0.040612,-33.946507,33.936726,0.924534,0.005177,0.140224,-0.863718,21.20689,-26.506189,42.562489,-57.263283,-23.866989,30.315222,-0.255408,-4.258595,Left
8.22,-33.946518,-0.263072,-16.973253,16.826199,6.579398,-14.549123,-0.052551,0.039137,-33.946507,33.93335,0.921625,0.192475,0.433717,-0.513357,20.853128,-25.704201,41.866425,-55.309368,-23.453968,29.320787,0.231079,-3.463056,Left
8.235001,-33.946178,-0.277073,-16.973253,16.821676,6.572391,-13.875106,-0.051568,0.039615,-33.946491,33.934265,0.996292,0.096278,0.661941,-0.176711,20.516085,-24.955025,41.209908,-53.42305,-22.972385,28.416292,0.571564,-2.713539,Left
8.25,-33.946449,-0.27094,-16.973238,16.825256,6.598072,-13.19053,-0.050325,0.040093,-33.946518,33.934608,1.062094,0.22985,0.948454,0.162982,20.173798,-24.17301,40.531586,-51.526375,-22.545799,27.452717,1.070004,-1.937356,Left
8.265,-33.946232,-0.268782,-16.973267,16.859926,6.58086,-12.51206,-0.05042,0.040926,-33.946507,33.931793,1.121777,0.183391,1.180161,0.499328,19.834541,-23.405582,39.864796,-49.694614,-22.076962,26.542238,1.453068,-1.14657,Left
8.280001,-33.946381,-0.253878,-16.973238,16.881031,6.595135,-11.831964,-0.049737,0.041582,-33.946518,33.931057,1.125506,0.224863,1.468067,0.843132,19.494493,-22.606165,39.164333,-47.852116,-21.679935,25.584686,1.93502,-0.3286,Left
8.295,-33.946247,-0.256597,-16.973267,16.865896,6.578579,-11.153003,-0.048631,0.041186,-33.946507,33.93264,1.093991,0.12767,1.700143,1.178686,19.155006,-21.851088,38.491394,-46.001324,-21.233788,24.673567,2.305435,0.439181,Left
8.31,-33.946697,-0.235396,-16.973253,16.844067,6.663929,-9.843928,-0.03941,0.029001,-33.946491,33.931026,1.36948,0.226079,2.200264,1.826406,18.500483,-20.405504,37.172089,-43.035206,-20.459627,22.866928,3.116356,1.867428,Left
8.325001,-33.946121,-0.24601,-16.973238,16.873285,6.577363,-9.267884,-0.043631,0.038809,-33.946507,33.93428,1.277177,0.03258,2.442667,2.129325,18.212454,-19.685343,36.583588,-40.951069,-20.061359,22.063232,3.498259,2.619869,Left
8.34,-33.94619,-0.262402,-16.973238,16.833412,6.663697,-8.46397,-0.030558,0.043945,-33.946491,33.931042,1.18191,-0.119692,2.739493,2.548863,17.810497,-18.815369,35.768417,-38.777702,-19.579298,20.97521,3.981755,3.277248,Left
8.355,-33.946083,-0.261856,-16.973238,16.83897,6.659107,-7.793751,-0.027034,0.048044,-33.946507,33.935863,1.112146,-0.115649,3.030937,2.913199,17.47538,-18.026741,35.070507,-36.836193,-19.168982,20.032986,4.489552,3.990784,Left
8.37,-33.94619,-0.266323,-16.973253,16.853001,6.593523,-7.088767,-0.032976,0.04415,-33.946476,33.934593,1.071411,-0.276541,3.287548,3.280499,17.122889,-17.255217,34.343094,-34.90366,-18.778704,19.085161,4.924839,4.706888,Left
8.385,-33.946327,-0.262266,-16.973267,16.877234,6.424681,-7.03877,-0.059259,0.039301,-33.946491,33.944046,1.011565,-0.339679,3.322409,3.301932,17.097889,-17.207323,34.274956,-34.714233,-18.74988,19.00996,4.981039,4.988155,Left
8.400001,-33.946274,-0.260203,-16.973307,16.874092,7.429716,-6.881088,-0.074886,0.031173,-33.946518,33.929443,0.799364,-0.329256,4.002983,2.790638,17.963861,-17.017786,36.430275,-34.300568,-20.26132,18.797186,6.146378,4.876905,Left
8.415,-33.946491,-0.249152,-16.973225,16.87084,8.589468,-6.853207,-0.07938,0.022567,-33.946518,33.936108,0.658594,-0.305296,4.552034,2.274917,18.740387,-16.991421,38.638969,-34.215,-21.581171,18.757994,7.087564,4.779685,Left
8.43,-33.946312,-0.251774,-16.973253,16.826471,9.821839,-6.816133,-0.085978,0.011283,-33.946518,33.931904,0.445028,-0.35614,5.208197,1.658725,19.699659,-16.935072,41.176861,-34.100021,-23.19136,18.707888,8.239885,4.497543,Left
8.445001,-33.946518,-0.248045,-16.973225,16.81348,11.126132,-6.806092,-0.091333,0.001175,-33.946533,33.933487,0.361003,-0.399798,5.846123,1.020717,20.659424,-16.929062,43.769669,-34.088463,-24.799776,18.693886,9.375582,4.093455,Left
8.46,-33.946411,-0.253987,-16.973238,16.781885,12.479999,-6.797008,-0.092522,-0.00433,-33.946533,33.935932,0.227869,-0.447459,6.505796,0.364391,21.658709,-16.915701,46.40197,-34.028126,-26.48175,18.681469,10.554022,3.620997,Left
8.475,-33.946735,-0.247813,-16.973211,16.794916,13.834098,-6.793853,-0.095104,-0.00892,-33.946518,33.933952,0.199742,-0.45332,7.161658,-0.305815,22.662363,-16.921139,49.060032,-34.04565,-28.151171,18.677029,11.724238,3.097122,Left
8.490001,-33.946423,-0.255722,-16.973225,16.775108,15.244299,-6.791544,-0.089516,-0.008948,-33.946533,33.936069,0.132997,-0.48799,7.830553,-0.965953,23.675047,-16.915005,51.743847,-34.007595,-29.845537,18.673779,12.912951,2.48026,Left
8.505,-33.946545,-0.259889,-16.973225,16.780094,16.62804,-6.790615,-0.084571,-0.007445,-33.946533,33.935551,0.082235,-0.484083,8.501264,-1.632128,24.689632,-16.921467,54.433903,-34.01709,-31.539833,18.6724,14.09792,1.821775,Left
