,16bit_input_data,16bit_output_data
773,000000000000000,"1111101100000110
"
774,000000000000000,"1111101100000111
"
775,000000000000000,"1111101100001000
"
776,000000000000000,"1111101100001001
"
777,000000000000000,"1111101100001010
"
778,000000000000000,"1111101100001011
"
779,000000000000000,"1111101100001100
"
780,000000000000000,"1111101100001101
"
781,000000000000000,"1111101100001110
"
782,000000000000000,"1111101100001111
"
783,000000000000000,"1111101100010000
"
784,000000000000000,"1111101100010001
"
785,000000000000000,"1111101100010010
"
786,000000000000000,"1111101100010011
"
787,000000000000000,"1111101100010100
"
788,000000000000000,"1111101100010101
"
789,000000000000000,"1111101100010110
"
790,000000000000000,"1111101100010111
"
791,000000000000000,"1111101100011000
"
792,000000000000000,"1111101100011001
"
793,000000000000000,"1111101100011010
"
794,000000000000000,"1111101100011011
"
795,000000000000000,"1111101100011100
"
796,000000000000000,"1111101100011101
"
797,000000000000000,"1111101100011110
"
798,000000000000000,"1111101100011111
"
799,000000000000000,"1111101100100000
"
800,000000000000000,"1111101100100001
"
801,000000000000000,"1111101100100010
"
802,000000000000000,"1111101100100011
"
803,000000000000000,"1111101100100100
"
804,000000000000000,"1111101100100101
"
805,000000000000000,"1111101100100110
"
806,000000000000000,"1111101100100111
"
807,000000000000000,"1111101100101000
"
808,000000000000000,"1111101100101001
"
809,000000000000000,"1111101100101010
"
810,000000000000000,"1111101100101011
"
811,000000000000000,"1111101100101100
"
812,000000000000000,"1111101100101101
"
813,000000000000000,"1111101100101110
"
814,000000000000000,"1111101100101111
"
815,000000000000000,"1111101100110000
"
816,000000000000000,"1111101100110001
"
817,000000000000000,"1111101100110010
"
818,000000000000000,"1111101100110011
"
819,000000000000000,"1111101100110100
"
820,000000000000000,"1111101100110101
"
821,000000000000000,"1111101100110110
"
822,000000000000000,"1111101100110111
"
823,000000000000000,"1111101100111000
"
824,000000000000000,"1111101100111001
"
825,000000000000000,"1111101100111010
"
826,000000000000000,"1111101100111011
"
827,000000000000000,"1111101100111100
"
828,000000000000000,"1111101100111101
"
829,000000000000000,"1111101100111110
"
830,000000000000000,"1111101100111111
"
831,000000000000000,"1111101101000000
"
832,000000000000000,"1111101101000001
"
833,000000000000000,"1111101101000010
"
834,000000000000000,"1111101101000011
"
835,000000000000000,"1111101101000100
"
836,000000000000000,"1111101101000101
"
837,000000000000000,"1111101101000110
"
838,000000000000000,"1111101101000111
"
839,000000000000000,"1111101101001000
"
840,000000000000000,"1111101101001001
"
841,000000000000000,"1111101101001010
"
842,000000000000000,"1111101101001011
"
843,000000000000000,"1111101101001100
"
844,000000000000000,"1111101101001101
"
845,000000000000000,"1111101101001110
"
846,000000000000000,"1111101101001111
"
847,000000000000000,"1111101101010000
"
848,000000000000000,"1111101101010001
"
849,000000000000000,"1111101101010010
"
850,000000000000000,"1111101101010011
"
851,000000000000000,"1111101101010100
"
852,000000000000000,"1111101101010101
"
853,000000000000000,"1111101101010110
"
854,000000000000000,"1111101101010111
"
855,000000000000000,"1111101101011000
"
856,000000000000000,"1111101101011001
"
857,000000000000000,"1111101101011010
"
858,000000000000000,"1111101101011011
"
859,000000000000000,"1111101101011100
"
860,000000000000000,"1111101101011101
"
861,000000000000000,"1111101101011110
"
862,000000000000000,"1111101101011111
"
863,000000000000000,"1111101101100000
"
864,000000000000000,"1111101101100001
"
865,000000000000000,"1111101101100010
"
866,000000000000000,"1111101101100011
"
867,000000000000000,"1111101101100100
"
868,000000000000000,"1111101101100101
"
869,000000000000000,"1111101101100110
"
870,000000000000000,"1111101101100111
"
871,000000000000000,"1111101101101000
"
872,000000000000000,"1111101101101001
"
873,000000000000000,"1111101101101010
"
874,000000000000000,"1111101101101011
"
875,000000000000000,"1111101101101100
"
876,000000000000000,"1111101101101101
"
877,000000000000000,"1111101101101110
"
878,000000000000000,"1111101101101111
"
879,000000000000000,"1111101101110000
"
880,000000000000000,"1111101101110001
"
881,000000000000000,"1111101101110010
"
882,000000000000000,"1111101101110011
"
883,000000000000000,"1111101101110100
"
884,000000000000000,"1111101101110101
"
885,000000000000000,"1111101101110110
"
886,000000000000000,"1111101101110111
"
887,000000000000000,"1111101101111000
"
888,000000000000000,"1111101101111001
"
889,000000000000000,"1111101101111010
"
890,000000000000000,"1111101101111011
"
891,000000000000000,"1111101101111100
"
892,000000000000000,"1111101101111101
"
893,000000000000000,"1111101101111110
"
894,000000000000000,"1111101101111111
"
895,000000000000000,"1111101110000000
"
896,000000000000000,"1111101110000001
"
897,000000000000000,"1111101110000010
"
898,000000000000000,"1111101110000011
"
899,000000000000000,"1111101110000100
"
900,000000000000000,"1111101110000101
"
901,000000000000000,"1111101110000110
"
902,000000000000000,"1111101110000111
"
903,000000000000000,"1111101110001000
"
904,000000000000000,"1111101110001001
"
905,000000000000000,"1111101110001010
"
906,000000000000000,"1111101110001011
"
907,000000000000000,"1111101110001100
"
908,000000000000000,"1111101110001101
"
909,000000000000000,"1111101110001110
"
910,000000000000000,"1111101110001111
"
911,000000000000000,"1111101110010000
"
912,000000000000000,"1111101110010001
"
913,000000000000000,"1111101110010010
"
914,000000000000000,"1111101110010011
"
915,000000000000000,"1111101110010100
"
916,000000000000000,"1111101110010101
"
917,000000000000000,"1111101110010110
"
918,000000000000000,"1111101110010111
"
919,000000000000000,"1111101110011000
"
920,000000000000000,"1111101110011001
"
921,000000000000000,"1111101110011010
"
922,000000000000000,"1111101110011011
"
923,000000000000000,"1111101110011100
"
924,000000000000000,"1111101110011101
"
925,000000000000000,"1111101110011110
"
926,000000000000000,"1111101110011111
"
927,000000000000000,"1111101110100000
"
928,000000000000000,"1111101110100001
"
929,000000000000000,"1111101110100010
"
930,000000000000000,"1111101110100011
"
931,000000000000000,"1111101110100100
"
932,000000000000000,"1111101110100101
"
933,000000000000000,"1111101110100110
"
934,000000000000000,"1111101110100111
"
935,000000000000000,"1111101110101000
"
936,000000000000000,"1111101110101001
"
937,000000000000000,"1111101110101010
"
938,000000000000000,"1111101110101011
"
939,000000000000000,"1111101110101100
"
940,000000000000000,"1111101110101101
"
941,000000000000000,"1111101110101110
"
942,000000000000000,"1111101110101111
"
943,000000000000000,"1111101110110000
"
944,000000000000000,"1111101110110001
"
945,000000000000000,"1111101110110010
"
946,000000000000000,"1111101110110011
"
947,000000000000000,"1111101110110100
"
948,000000000000000,"1111101110110101
"
949,000000000000000,"1111101110110110
"
950,000000000000000,"1111101110110111
"
951,000000000000000,"1111101110111000
"
952,000000000000000,"1111101110111001
"
953,000000000000000,"1111101110111010
"
954,000000000000000,"1111101110111011
"
955,000000000000000,"1111101110111100
"
956,000000000000000,"1111101110111101
"
957,000000000000000,"1111101110111110
"
958,000000000000000,"1111101110111111
"
959,000000000000000,"1111101111000000
"
960,000000000000000,"1111101111000001
"
961,000000000000000,"1111101111000010
"
962,000000000000000,"1111101111000011
"
963,000000000000000,"1111101111000100
"
964,000000000000000,"1111101111000101
"
965,000000000000000,"1111101111000110
"
966,000000000000000,"1111101111000111
"
967,000000000000000,"1111101111001000
"
968,000000000000000,"1111101111001001
"
969,000000000000000,"1111101111001010
"
970,000000000000000,"1111101111001011
"
971,000000000000000,"1111101111001100
"
972,000000000000000,"1111101111001101
"
973,000000000000000,"1111101111001110
"
974,000000000000000,"1111101111001111
"
975,000000000000000,"1111101111010000
"
976,000000000000000,"1111101111010001
"
977,000000000000000,"1111101111010010
"
978,000000000000000,"1111101111010011
"
979,000000000000000,"1111101111010100
"
980,000000000000000,"1111101111010101
"
981,000000000000000,"1111101111010110
"
982,000000000000000,"1111101111010111
"
983,000000000000000,"1111101111011000
"
984,000000000000000,"1111101111011001
"
985,000000000000000,"1111101111011010
"
986,000000000000000,"1111101111011011
"
987,000000000000000,"1111101111011100
"
988,000000000000000,"1111101111011101
"
989,000000000000000,"1111101111011110
"
990,000000000000000,"1111101111011111
"
991,000000000000000,"1111101111100000
"
992,000000000000000,"1111101111100001
"
993,000000000000000,"1111101111100010
"
994,000000000000000,"1111101111100011
"
995,000000000000000,"1111101111100100
"
996,000000000000000,"1111101111100101
"
997,000000000000000,"1111101111100110
"
998,000000000000000,"1111101111100111
"
999,000000000000000,"1111101111101000
"
1000,000000000000000,"1111101111101001
"
1001,000000000000000,"1111101111101010
"
1002,000000000000000,"1111101111101011
"
1003,000000000000000,"1111101111101100
"
1004,000000000000000,"1111101111101101
"
1005,000000000000000,"1111101111101110
"
1006,000000000000000,"1111101111101111
"
1007,000000000000000,"1111101111110000
"
1008,000000000000000,"1111101111110001
"
1009,000000000000000,"1111101111110010
"
1010,000000000000000,"1111101111110011
"
1011,000000000000000,"1111101111110100
"
1012,000000000000000,"1111101111110101
"
1013,000000000000000,"1111101111110110
"
1014,000000000000000,"1111101111110111
"
1015,000000000000000,"1111101111111000
"
1016,000000000000000,"1111101111111001
"
1017,000000000000000,"1111101111111010
"
1018,000000000000000,"1111101111111011
"
1019,000000000000000,"1111101111111100
"
1020,000000000000000,"1111101111111101
"
1021,000000000000000,"1111101111111110
"
1022,000000000000000,"1111101111111111
"
1023,000000000000000,"1111110000000000
"
1024,000000000000000,"1111110000000001
"
1025,000000000000000,"1111110000000010
"
1026,000000000000000,"1111110000000011
"
1027,000000000000000,"1111110000000100
"
1028,000000000000000,"1111110000000101
"
1029,000000000000000,"1111110000000110
"
1030,000000000000000,"1111110000000111
"
1031,000000000000000,"1111110000001000
"
1032,000000000000000,"1111110000001001
"
1033,000000000000000,"1111110000001010
"
1034,000000000000000,"1111110000001011
"
1035,000000000000000,"1111110000001100
"
1036,000000000000000,"1111110000001101
"
1037,000000000000000,"1111110000001110
"
1038,000000000000000,"1111110000001111
"
1039,000000000000000,"1111110000010000
"
1040,000000000000000,"1111110000010001
"
1041,000000000000000,"1111110000010010
"
1042,000000000000000,"1111110000010011
"
1043,000000000000000,"1111110000010100
"
1044,000000000000000,"1111110000010101
"
1045,000000000000000,"1111110000010110
"
1046,000000000000000,"1111110000010111
"
1047,000000000000000,"1111110000011000
"
1048,000000000000000,"1111110000011001
"
1049,000000000000000,"1111110000011010
"
1050,000000000000000,"1111110000011011
"
1051,000000000000000,"1111110000011100
"
1052,000000000000000,"1111110000011101
"
1053,000000000000001,"1111110000011110
"
1054,000000000000001,"1111110000011111
"
1055,000000000000001,"1111110000100000
"
1056,000000000000001,"1111110000100001
"
1057,000000000000001,"1111110000100010
"
1058,000000000000001,"1111110000100011
"
1059,000000000000001,"1111110000100100
"
1060,000000000000001,"1111110000100101
"
1061,000000000000001,"1111110000100110
"
1062,000000000000001,"1111110000100111
"
1063,000000000000001,"1111110000101000
"
1064,000000000000001,"1111110000101001
"
1065,000000000000001,"1111110000101010
"
1066,000000000000001,"1111110000101011
"
1067,000000000000001,"1111110000101100
"
1068,000000000000001,"1111110000101101
"
1069,000000000000010,"1111110000101110
"
1070,000000000000010,"1111110000101111
"
1071,000000000000010,"1111110000110000
"
1072,000000000000010,"1111110000110001
"
1073,000000000000010,"1111110000110010
"
1074,000000000000010,"1111110000110011
"
1075,000000000000010,"1111110000110100
"
1076,000000000000010,"1111110000110101
"
1077,000000000000011,"1111110000110110
"
1078,000000000000011,"1111110000110111
"
1079,000000000000011,"1111110000111000
"
1080,000000000000011,"1111110000111001
"
1081,000000000000011,"1111110000111010
"
1082,000000000000011,"1111110000111011
"
1083,000000000000011,"1111110000111100
"
1084,000000000000011,"1111110000111101
"
1085,000000000000100,"1111110000111110
"
1086,000000000000100,"1111110000111111
"
1087,000000000000100,"1111110001000000
"
1088,000000000000100,"1111110001000001
"
1089,000000000000100,"1111110001000010
"
1090,000000000000100,"1111110001000011
"
1091,000000000000100,"1111110001000100
"
1092,000000000000100,"1111110001000101
"
1093,000000000000101,"1111110001000110
"
1094,000000000000101,"1111110001000111
"
1095,000000000000101,"1111110001001000
"
1096,000000000000101,"1111110001001001
"
1097,000000000000101,"1111110001001010
"
1098,000000000000101,"1111110001001011
"
1099,000000000000101,"1111110001001100
"
1100,000000000000101,"1111110001001101
"
1101,000000000000110,"1111110001001110
"
1102,000000000000110,"1111110001001111
"
1103,000000000000110,"1111110001010000
"
1104,000000000000110,"1111110001010001
"
1105,000000000000110,"1111110001010010
"
1106,000000000000110,"1111110001010011
"
1107,000000000000110,"1111110001010100
"
1108,000000000000110,"1111110001010101
"
1109,000000000000111,"1111110001010110
"
1110,000000000000111,"1111110001010111
"
1111,000000000000111,"1111110001011000
"
1112,000000000000111,"1111110001011001
"
1113,000000000001000,"1111110001011010
"
1114,000000000001000,"1111110001011011
"
1115,000000000001000,"1111110001011100
"
1116,000000000001000,"1111110001011101
"
1117,000000000001001,"1111110001011110
"
1118,000000000001001,"1111110001011111
"
1119,000000000001001,"1111110001100000
"
1120,000000000001001,"1111110001100001
"
1121,000000000001001,"1111110001100010
"
1122,000000000001001,"1111110001100011
"
1123,000000000001001,"1111110001100100
"
1124,000000000001001,"1111110001100101
"
1125,000000000001010,"1111110001100110
"
1126,000000000001010,"1111110001100111
"
1127,000000000001010,"1111110001101000
"
1128,000000000001010,"1111110001101001
"
1129,000000000001011,"1111110001101010
"
1130,000000000001011,"1111110001101011
"
1131,000000000001011,"1111110001101100
"
1132,000000000001011,"1111110001101101
"
1133,000000000001100,"1111110001101110
"
1134,000000000001100,"1111110001101111
"
1135,000000000001100,"1111110001110000
"
1136,000000000001100,"1111110001110001
"
1137,000000000001101,"1111110001110010
"
1138,000000000001101,"1111110001110011
"
1139,000000000001101,"1111110001110100
"
1140,000000000001101,"1111110001110101
"
1141,000000000001110,"1111110001110110
"
1142,000000000001110,"1111110001110111
"
1143,000000000001110,"1111110001111000
"
1144,000000000001110,"1111110001111001
"
1145,000000000001111,"1111110001111010
"
1146,000000000001111,"1111110001111011
"
1147,000000000001111,"1111110001111100
"
1148,000000000001111,"1111110001111101
"
1149,000000000010000,"1111110001111110
"
1150,000000000010000,"1111110001111111
"
1151,000000000010000,"1111110010000000
"
1152,000000000010000,"1111110010000001
"
1153,000000000010001,"1111110010000010
"
1154,000000000010001,"1111110010000011
"
1155,000000000010001,"1111110010000100
"
1156,000000000010001,"1111110010000101
"
1157,000000000010010,"1111110010000110
"
1158,000000000010010,"1111110010000111
"
1159,000000000010010,"1111110010001000
"
1160,000000000010010,"1111110010001001
"
1161,000000000010011,"1111110010001010
"
1162,000000000010011,"1111110010001011
"
1163,000000000010011,"1111110010001100
"
1164,000000000010011,"1111110010001101
"
1165,000000000010100,"1111110010001110
"
1166,000000000010100,"1111110010001111
"
1167,000000000010100,"1111110010010000
"
1168,000000000010100,"1111110010010001
"
1169,000000000010101,"1111110010010010
"
1170,000000000010101,"1111110010010011
"
1171,000000000010101,"1111110010010100
"
1172,000000000010101,"1111110010010101
"
1173,000000000010110,"1111110010010110
"
1174,000000000010110,"1111110010010111
"
1175,000000000010110,"1111110010011000
"
1176,000000000010110,"1111110010011001
"
1177,000000000010111,"1111110010011010
"
1178,000000000010111,"1111110010011011
"
1179,000000000010111,"1111110010011100
"
1180,000000000010111,"1111110010011101
"
1181,000000000011001,"1111110010011110
"
1182,000000000011001,"1111110010011111
"
1183,000000000011001,"1111110010100000
"
1184,000000000011001,"1111110010100001
"
1185,000000000011010,"1111110010100010
"
1186,000000000011010,"1111110010100011
"
1187,000000000011010,"1111110010100100
"
1188,000000000011010,"1111110010100101
"
1189,000000000011011,"1111110010100110
"
1190,000000000011011,"1111110010100111
"
1191,000000000011011,"1111110010101000
"
1192,000000000011011,"1111110010101001
"
1193,000000000011100,"1111110010101010
"
1194,000000000011100,"1111110010101011
"
1195,000000000011100,"1111110010101100
"
1196,000000000011100,"1111110010101101
"
1197,000000000011110,"1111110010101110
"
1198,000000000011110,"1111110010101111
"
1199,000000000011110,"1111110010110000
"
1200,000000000011110,"1111110010110001
"
1201,000000000011111,"1111110010110010
"
1202,000000000011111,"1111110010110011
"
1203,000000000011111,"1111110010110100
"
1204,000000000011111,"1111110010110101
"
1205,000000000100001,"1111110010110110
"
1206,000000000100001,"1111110010110111
"
1207,000000000100001,"1111110010111000
"
1208,000000000100001,"1111110010111001
"
1209,000000000100010,"1111110010111010
"
1210,000000000100010,"1111110010111011
"
1211,000000000100010,"1111110010111100
"
1212,000000000100010,"1111110010111101
"
1213,000000000100100,"1111110010111110
"
1214,000000000100100,"1111110010111111
"
1215,000000000100100,"1111110011000000
"
1216,000000000100100,"1111110011000001
"
1217,000000000100101,"1111110011000010
"
1218,000000000100101,"1111110011000011
"
1219,000000000100101,"1111110011000100
"
1220,000000000100101,"1111110011000101
"
1221,000000000100111,"1111110011000110
"
1222,000000000100111,"1111110011000111
"
1223,000000000100111,"1111110011001000
"
1224,000000000100111,"1111110011001001
"
1225,000000000101000,"1111110011001010
"
1226,000000000101000,"1111110011001011
"
1227,000000000101000,"1111110011001100
"
1228,000000000101000,"1111110011001101
"
1229,000000000101010,"1111110011001110
"
1230,000000000101010,"1111110011001111
"
1231,000000000101010,"1111110011010000
"
1232,000000000101010,"1111110011010001
"
1233,000000000101011,"1111110011010010
"
1234,000000000101011,"1111110011010011
"
1235,000000000101011,"1111110011010100
"
1236,000000000101011,"1111110011010101
"
1237,000000000101101,"1111110011010110
"
1238,000000000101101,"1111110011010111
"
1239,000000000101101,"1111110011011000
"
1240,000000000101101,"1111110011011001
"
1241,000000000101111,"1111110011011010
"
1242,000000000101111,"1111110011011011
"
1243,000000000101111,"1111110011011100
"
1244,000000000101111,"1111110011011101
"
1245,000000000110001,"1111110011011110
"
1246,000000000110001,"1111110011011111
"
1247,000000000110001,"1111110011100000
"
1248,000000000110001,"1111110011100001
"
1249,000000000110010,"1111110011100010
"
1250,000000000110010,"1111110011100011
"
1251,000000000110010,"1111110011100100
"
1252,000000000110010,"1111110011100101
"
1253,000000000110100,"1111110011100110
"
1254,000000000110100,"1111110011100111
"
1255,000000000110100,"1111110011101000
"
1256,000000000110100,"1111110011101001
"
1257,000000000110110,"1111110011101010
"
1258,000000000110110,"1111110011101011
"
1259,000000000110110,"1111110011101100
"
1260,000000000110110,"1111110011101101
"
1261,000000000111000,"1111110011101110
"
1262,000000000111000,"1111110011101111
"
1263,000000000111000,"1111110011110000
"
1264,000000000111000,"1111110011110001
"
1265,000000000111010,"1111110011110010
"
1266,000000000111010,"1111110011110011
"
1267,000000000111010,"1111110011110100
"
1268,000000000111010,"1111110011110101
"
1269,000000000111100,"1111110011110110
"
1270,000000000111100,"1111110011110111
"
1271,000000000111100,"1111110011111000
"
1272,000000000111100,"1111110011111001
"
1273,000000000111110,"1111110011111010
"
1274,000000000111110,"1111110011111011
"
1275,000000000111110,"1111110011111100
"
1276,000000000111110,"1111110011111101
"
1277,000000001000000,"1111110011111110
"
1278,000000001000000,"1111110011111111
"
1279,000000001000000,"1111110100000000
"
1280,000000001000000,"1111110100000001
"
1281,000000001000010,"1111110100000010
"
1282,000000001000010,"1111110100000011
"
1283,000000001000010,"1111110100000100
"
1284,000000001000010,"1111110100000101
"
1285,000000001000100,"1111110100000110
"
1286,000000001000100,"1111110100000111
"
1287,000000001000100,"1111110100001000
"
1288,000000001000100,"1111110100001001
"
1289,000000001000110,"1111110100001010
"
1290,000000001000110,"1111110100001011
"
1291,000000001000110,"1111110100001100
"
1292,000000001000110,"1111110100001101
"
1293,000000001001000,"1111110100001110
"
1294,000000001001000,"1111110100001111
"
1295,000000001001000,"1111110100010000
"
1296,000000001001000,"1111110100010001
"
1297,000000001001010,"1111110100010010
"
1298,000000001001010,"1111110100010011
"
1299,000000001001010,"1111110100010100
"
1300,000000001001010,"1111110100010101
"
1301,000000001001100,"1111110100010110
"
1302,000000001001100,"1111110100010111
"
1303,000000001001100,"1111110100011000
"
1304,000000001001100,"1111110100011001
"
1305,000000001001110,"1111110100011010
"
1306,000000001001110,"1111110100011011
"
1307,000000001001110,"1111110100011100
"
1308,000000001001110,"1111110100011101
"
1309,000000001010001,"1111110100011110
"
1310,000000001010001,"1111110100011111
"
1311,000000001010001,"1111110100100000
"
1312,000000001010001,"1111110100100001
"
1313,000000001010011,"1111110100100010
"
1314,000000001010011,"1111110100100011
"
1315,000000001010011,"1111110100100100
"
1316,000000001010011,"1111110100100101
"
1317,000000001010101,"1111110100100110
"
1318,000000001010101,"1111110100100111
"
1319,000000001010101,"1111110100101000
"
1320,000000001010101,"1111110100101001
"
1321,000000001010111,"1111110100101010
"
1322,000000001010111,"1111110100101011
"
1323,000000001010111,"1111110100101100
"
1324,000000001010111,"1111110100101101
"
1325,000000001011010,"1111110100101110
"
1326,000000001011010,"1111110100101111
"
1327,000000001011010,"1111110100110000
"
1328,000000001011010,"1111110100110001
"
1329,000000001011100,"1111110100110010
"
1330,000000001011100,"1111110100110011
"
1331,000000001011100,"1111110100110100
"
1332,000000001011100,"1111110100110101
"
1333,000000001011111,"1111110100110110
"
1334,000000001011111,"1111110100110111
"
1335,000000001011111,"1111110100111000
"
1336,000000001011111,"1111110100111001
"
1337,000000001100001,"1111110100111010
"
1338,000000001100001,"1111110100111011
"
1339,000000001100001,"1111110100111100
"
1340,000000001100001,"1111110100111101
"
1341,000000001100100,"1111110100111110
"
1342,000000001100100,"1111110100111111
"
1343,000000001100100,"1111110101000000
"
1344,000000001100100,"1111110101000001
"
1345,000000001100110,"1111110101000010
"
1346,000000001100110,"1111110101000011
"
1347,000000001100110,"1111110101000100
"
1348,000000001100110,"1111110101000101
"
1349,000000001101001,"1111110101000110
"
1350,000000001101001,"1111110101000111
"
1351,000000001101001,"1111110101001000
"
1352,000000001101001,"1111110101001001
"
1353,000000001101011,"1111110101001010
"
1354,000000001101011,"1111110101001011
"
1355,000000001101011,"1111110101001100
"
1356,000000001101011,"1111110101001101
"
1357,000000001101110,"1111110101001110
"
1358,000000001101110,"1111110101001111
"
1359,000000001101110,"1111110101010000
"
1360,000000001101110,"1111110101010001
"
1361,000000001110000,"1111110101010010
"
1362,000000001110000,"1111110101010011
"
1363,000000001110000,"1111110101010100
"
1364,000000001110000,"1111110101010101
"
1365,000000001110011,"1111110101010110
"
1366,000000001110011,"1111110101010111
"
1367,000000001110011,"1111110101011000
"
1368,000000001110011,"1111110101011001
"
1369,000000001110110,"1111110101011010
"
1370,000000001110110,"1111110101011011
"
1371,000000001110110,"1111110101011100
"
1372,000000001110110,"1111110101011101
"
1373,000000001111001,"1111110101011110
"
1374,000000001111001,"1111110101011111
"
1375,000000001111001,"1111110101100000
"
1376,000000001111001,"1111110101100001
"
1377,000000001111011,"1111110101100010
"
1378,000000001111011,"1111110101100011
"
1379,000000001111011,"1111110101100100
"
1380,000000001111011,"1111110101100101
"
1381,000000001111110,"1111110101100110
"
1382,000000001111110,"1111110101100111
"
1383,000000001111110,"1111110101101000
"
1384,000000001111110,"1111110101101001
"
1385,000000010000001,"1111110101101010
"
1386,000000010000001,"1111110101101011
"
1387,000000010000001,"1111110101101100
"
1388,000000010000001,"1111110101101101
"
1389,000000010000100,"1111110101101110
"
1390,000000010000100,"1111110101101111
"
1391,000000010000100,"1111110101110000
"
1392,000000010000100,"1111110101110001
"
1393,000000010000111,"1111110101110010
"
1394,000000010000111,"1111110101110011
"
1395,000000010000111,"1111110101110100
"
1396,000000010000111,"1111110101110101
"
1397,000000010001010,"1111110101110110
"
1398,000000010001010,"1111110101110111
"
1399,000000010001010,"1111110101111000
"
1400,000000010001010,"1111110101111001
"
1401,000000010001101,"1111110101111010
"
1402,000000010001101,"1111110101111011
"
1403,000000010001101,"1111110101111100
"
1404,000000010001101,"1111110101111101
"
1405,000000010010000,"1111110101111110
"
1406,000000010010000,"1111110101111111
"
1407,000000010010000,"1111110110000000
"
1408,000000010010000,"1111110110000001
"
1409,000000010010011,"1111110110000010
"
1410,000000010010011,"1111110110000011
"
1411,000000010010011,"1111110110000100
"
1412,000000010010011,"1111110110000101
"
1413,000000010010110,"1111110110000110
"
1414,000000010010110,"1111110110000111
"
1415,000000010010110,"1111110110001000
"
1416,000000010010110,"1111110110001001
"
1417,000000010011001,"1111110110001010
"
1418,000000010011001,"1111110110001011
"
1419,000000010011001,"1111110110001100
"
1420,000000010011001,"1111110110001101
"
1421,000000010011100,"1111110110001110
"
1422,000000010011100,"1111110110001111
"
1423,000000010011100,"1111110110010000
"
1424,000000010011100,"1111110110010001
"
1425,000000010011111,"1111110110010010
"
1426,000000010011111,"1111110110010011
"
1427,000000010011111,"1111110110010100
"
1428,000000010011111,"1111110110010101
"
1429,000000010100010,"1111110110010110
"
1430,000000010100010,"1111110110010111
"
1431,000000010100010,"1111110110011000
"
1432,000000010100010,"1111110110011001
"
1433,000000010100101,"1111110110011010
"
1434,000000010100101,"1111110110011011
"
1435,000000010100101,"1111110110011100
"
1436,000000010100101,"1111110110011101
"
1437,000000010101001,"1111110110011110
"
1438,000000010101001,"1111110110011111
"
1439,000000010101001,"1111110110100000
"
1440,000000010101001,"1111110110100001
"
1441,000000010101100,"1111110110100010
"
1442,000000010101100,"1111110110100011
"
1443,000000010101100,"1111110110100100
"
1444,000000010101100,"1111110110100101
"
1445,000000010101111,"1111110110100110
"
1446,000000010101111,"1111110110100111
"
1447,000000010101111,"1111110110101000
"
1448,000000010101111,"1111110110101001
"
1449,000000010110010,"1111110110101010
"
1450,000000010110010,"1111110110101011
"
1451,000000010110010,"1111110110101100
"
1452,000000010110010,"1111110110101101
"
1453,000000010110110,"1111110110101110
"
1454,000000010110110,"1111110110101111
"
1455,000000010110110,"1111110110110000
"
1456,000000010110110,"1111110110110001
"
1457,000000010111001,"1111110110110010
"
1458,000000010111001,"1111110110110011
"
1459,000000010111001,"1111110110110100
"
1460,000000010111001,"1111110110110101
"
1461,000000010111101,"1111110110110110
"
1462,000000010111101,"1111110110110111
"
1463,000000010111101,"1111110110111000
"
1464,000000010111101,"1111110110111001
"
1465,000000011000000,"1111110110111010
"
1466,000000011000000,"1111110110111011
"
1467,000000011000000,"1111110110111100
"
1468,000000011000000,"1111110110111101
"
1469,000000011000100,"1111110110111110
"
1470,000000011000100,"1111110110111111
"
1471,000000011000100,"1111110111000000
"
1472,000000011000100,"1111110111000001
"
1473,000000011000111,"1111110111000010
"
1474,000000011000111,"1111110111000011
"
1475,000000011000111,"1111110111000100
"
1476,000000011000111,"1111110111000101
"
1477,000000011001011,"1111110111000110
"
1478,000000011001011,"1111110111000111
"
1479,000000011001011,"1111110111001000
"
1480,000000011001011,"1111110111001001
"
1481,000000011001110,"1111110111001010
"
1482,000000011001110,"1111110111001011
"
1483,000000011001110,"1111110111001100
"
1484,000000011001110,"1111110111001101
"
1485,000000011010010,"1111110111001110
"
1486,000000011010010,"1111110111001111
"
1487,000000011010010,"1111110111010000
"
1488,000000011010010,"1111110111010001
"
1489,000000011010101,"1111110111010010
"
1490,000000011010101,"1111110111010011
"
1491,000000011010101,"1111110111010100
"
1492,000000011010101,"1111110111010101
"
1493,000000011011001,"1111110111010110
"
1494,000000011011001,"1111110111010111
"
1495,000000011011001,"1111110111011000
"
1496,000000011011001,"1111110111011001
"
1497,000000011011101,"1111110111011010
"
1498,000000011011101,"1111110111011011
"
1499,000000011011101,"1111110111011100
"
1500,000000011011101,"1111110111011101
"
1501,000000011100001,"1111110111011110
"
1502,000000011100001,"1111110111011111
"
1503,000000011100001,"1111110111100000
"
1504,000000011100001,"1111110111100001
"
1505,000000011100100,"1111110111100010
"
1506,000000011100100,"1111110111100011
"
1507,000000011100100,"1111110111100100
"
1508,000000011100100,"1111110111100101
"
1509,000000011101000,"1111110111100110
"
1510,000000011101000,"1111110111100111
"
1511,000000011101000,"1111110111101000
"
1512,000000011101000,"1111110111101001
"
1513,000000011101100,"1111110111101010
"
1514,000000011101100,"1111110111101011
"
1515,000000011101100,"1111110111101100
"
1516,000000011101100,"1111110111101101
"
1517,000000011110000,"1111110111101110
"
1518,000000011110000,"1111110111101111
"
1519,000000011110000,"1111110111110000
"
